RICS,Term,Prices/Upfronts,Name,Currency,Rank,Doc Clause,Cal final,recovery rate,TRBC Economic Sector Name,Region
MTCA6MJPAC=R,6M,8.35,MITSUI CHEMICALS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Basic Materials,Japan
MTSC6MJPAC=R,6M,12.8,MITSUI CO,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Industrials,Japan
MITM6MJPAC=R,6M,25.77,MITSUI MIN & SML,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Basic Materials,Japan
NECA6MJPAC=R,6M,14.39,NEC,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Technology,Japan
NPUA6MJPAC=R,6M,12.54,NIPPON PAPER,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Basic Materials,Japan
NIPF6MJPAC=R,6M,100.45,NIPPON SHEET G,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
NIPB6MJPAC=R,6M,5.06,NIPPON STEEL,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Basic Materials,Japan
NPEG6MJPAC=R,6M,6.12,NIPPONELEC GLASS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Technology,Japan
NISB6MJPAC=R,6M,9.23,NISSAN,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Consumer Cyclicals,Japan
NSKL6MJPAC=R,6M,22.97,NSK,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
NTTB6MJPAC=R,6M,10.83,NTT DATA,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Technology,Japan
OBAY6MJPAC=R,6M,9.38,OBAYASHI,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
OKIE6MJPAC=R,6M,139.3,OKI ELEC,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Technology,Japan
MATA6MJPAC=R,6M,13.3,PANASONIC,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Technology,Japan
PION6MJPAC=R,6M,58.88,PIONEER,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
AICH6MJPAC=R,6M,22.29,AICHI,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Government,Japan
HIRS6MJPAC=R,6M,14.9,HIROSHIMA,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Industrials,Japan
HYOG6MJPAC=R,6M,9,HYOGO,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Government,Japan
KNGW6MJPAC=R,6M,22.29,KANAGAWA,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
KOBB6MJPAC=R,6M,9,KOBE,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Government,Japan
KYOB6MJPAC=R,6M,17.69,KYOTO CITY,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Government,Japan
OSAA6MJPAC=R,6M,14.9,OSAKA PREFECTURE,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Government,Japan
TKOC6MJPAC=R,6M,24.36,TOKYO,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Government,Japan
ACOM6MJPAC=R,6M,8.03,ACOM,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
AIOI6MJPAC=R,6M,36.47,AIOI NISSAY DOWA,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
CSAI6MJPAC=R,6M,23.25,CREDIT SAISON,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
DWAS6MJPAC=R,6M,19.92,DAIWA,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
HITB6MJPAC=R,6M,9.23,HITACHI CAPITAL,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
HONE6MJPAC=R,6M,9.74,HONDA FINANCE,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
JACC6MJPAC=R,6M,49.43,JACCS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
MATU6MJPAC=R,6M,94.27,MATSUI SECS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
NMHB6MJPAC=R,6M,16.85,NOMURA HLDGS,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Financials,Japan
NMHC6MJPAC=R,6M,14.51,NOMURA SECS,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
ORIA6MJPAC=R,6M,10.61,ORIX,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
POCK6MJPAC=R,6M,14.2,POCKET CARD,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
PRMI6MJPAC=R,6M,14.2,SMBC CONSUMER FI,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
MILE6MJPAC=R,6M,9.63,TOKIO M NICHIDO,JPY,SNRFOR,Cum-Restruct14,AA,(30-39),Financials,Japan
CHUB6MJPAC=R,6M,16.06,CHUBU ELEC,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Utilities,Japan
KANB6MJPAC=R,6M,17.59,KANSAI ELEC,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Utilities,Japan
OKEL6MJPAC=R,6M,16.16,OKIDEN,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Utilities,Japan
TKYA6MJPAC=R,6M,19.11,TEP HLDG,JPY,SNRFOR,Cum-Restruct14,BB,(30-39),Utilities,Japan
JPGV6MUSAC=R,6M,3,JAPAN,USD,SNRFOR,Cum-Restruct14,A,(30-39),Government,Japan
AONN6MJPAC=R,6M,18.91,AEON,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Consumer Cyclicals,Japan
AOYA6MJPAC=R,6M,29.76,AOYAMA TRADING,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
CAPC6MJPAC=R,6M,139.3,CAPCOM,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Technology,Japan
CHUA6MJPAC=R,6M,27.93,CHUGAI PHARM,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Healthcare,Japan
DAIB6MJPAC=R,6M,22.77,DAIBIRU,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
DENB6MJPAC=R,6M,37.51,DENTSU,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
HEIR6MJPAC=R,6M,204.87,HEIWA REALESTATE,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
IZUM6MJPAC=R,6M,217.95,IZUMI,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
MARB6MJPAC=R,6M,21.5,MARUI GROUP,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
MITE6MJPAC=R,6M,9.84,MITSUBISHI EST,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
MTSF6MJPAC=R,6M,10.44,MITSUI FUDOSAN,JPY,SNRFOR,Cum-Restruct14,A,(30-39),Financials,Japan
NIKO6MJPAC=R,6M,7.44,NIKON,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Cyclicals,Japan
NIPC6MJPAC=R,6M,67.86,NIPRO,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Healthcare,Japan
OJIP6MJPAC=R,6M,6.04,OJI HOLDINGS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Basic Materials,Japan
SHIM6MJPAC=R,6M,42.97,SHIMADZU,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
SHMZ6MJPAC=R,6M,11.32,SHIMIZU,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
SUMR6MJPAC=R,6M,7.35,SUMITOMO REALTY,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Financials,Japan
KDDI6MJPAC=R,6M,10.55,KDDI,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Telecommunications Services,Japan
NTTC6MJPAC=R,6M,11.32,NTT DOCOMO,JPY,SNRFOR,Cum-Restruct14,AA,(30-39),Telecommunications Services,Japan
SFTB6MJPAC=R,6M,44.2,SOFTBANK GROUP,JPY,SNRFOR,Cum-Restruct14,BB,(30-39),Telecommunications Services,Japan
ANA6MJPAC=R,6M,5.24,ANA,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
CNJP6MJPAC=R,6M,7.37,CENTRAL JPN RAIL,JPY,SNRFOR,Cum-Restruct14,AA,(30-39),Industrials,Japan
EAJA6MJPAC=R,6M,6.79,EAST JAPAN RAIL,JPY,SNRFOR,Cum-Restruct14,AA,(30-39),Industrials,Japan
HANB6MJPAC=R,6M,11,HANKYU HANSHIN H,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
HSNE6MJPAC=R,6M,11,HANSHIN ELEC RWY,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
KAWK6MJPAC=R,6M,45.03,KAWASAKI KISEN,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
MTOA6MJPAC=R,6M,24.59,MITSUI OSK,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
NAGO6MJPAC=R,6M,19.53,NAGOYA RAILROAD,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
NANK6MJPAC=R,6M,20.03,NANKAI ELEC RWY,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
NPYK6MJPAC=R,6M,11.39,NIPPON YUSEN,JPY,SNRFOR,Cum-Restruct14,BBB,(30-39),Industrials,Japan
NRAI6MJPAC=R,6M,20.51,NISHI-NIP RAILRD,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
SENK6MJPAC=R,6M,23.93,SENKO GROUP HLDG,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
SAGR6MJPAC=R,6M,23.93,SOTETSU HOLDINGS,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Consumer Non-Cyclicals,Japan
TOBU6MJPAC=R,6M,16,TOBU RAILWAY,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
TOKB6MJPAC=R,6M,8.12,TOKYU,JPY,SNRFOR,Cum-Restruct14,NR,(30-39),Industrials,Japan
AMMK6MUSAC=R,6M,54.36,AMBANK M,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
ANZ6MUSAR=R,6M,6.15,ANZ BANK,USD,SNRFOR,Mod-Restruct14,AA,(40-49),Financials,East Asia & Pacific - Japan
ANZ6MUSSR=R,6M,19.02,ANZ BANK,USD,SUBLT2,Mod-Restruct14,AA,(0-29),Financials,East Asia & Pacific - Japan
BKCH6MUSAC=R,6M,2.08,BANK OF CHINA,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
BOI6MUSAC=R,6M,67.01,BANK OF INDIA,USD,SNRFOR,Cum-Restruct14,BB,(40-49),Financials,East Asia & Pacific - Japan
CBA6MUSAR=R,6M,9.14,COMM BANK AU,USD,SNRFOR,Mod-Restruct14,AA,(40-49),Financials,East Asia & Pacific - Japan
CBA6MUSSR=R,6M,19.02,COMM BANK AU,USD,SUBLT2,Mod-Restruct14,AA,(0-29),Financials,East Asia & Pacific - Japan
CTHF6MUSAC=R,6M,2.73,CUB,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
DBSB6MUSAC=R,6M,10.14,DBS BANK,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Financials,East Asia & Pacific - Japan
DBSB6MUSSC=R,6M,23.12,DBS BANK,USD,SUBLT2,Cum-Restruct14,AA,(0-29),Financials,East Asia & Pacific - Japan
EVRB6MUSAC=R,6M,374.92,CEB BANK,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
SEOU6MUSAC=R,6M,16.63,HANA BANK,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Financials,East Asia & Pacific - Japan
SEOU6MUSSC=R,6M,28.29,HANA BANK,USD,SUBLT2,Cum-Restruct14,NR,(0-29),Financials,East Asia & Pacific - Japan
HSNG6MUSAC=R,6M,107.6,HANG SENG BANK,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
ICBA6MUSAC=R,6M,10.56,ICBC ASIA,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
ICIC6MUSAC=R,6M,26.02,ICICI BANK,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
KOOK6MUSAC=R,6M,9.02,KOOKMIN BANK,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
MBL6MUSAR=R,6M,7.08,MACQUARIE BNK,USD,SNRFOR,Mod-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
MBL6MUSSR=R,6M,45.05,MACQUARIE BNK,USD,SUBLT2,Mod-Restruct14,A,(0-29),Financials,East Asia & Pacific - Japan
NAB6MUSAR=R,6M,7.14,NAB,USD,SNRFOR,Mod-Restruct14,AA,(40-49),Financials,East Asia & Pacific - Japan
NAB6MUSSR=R,6M,16.02,NAB,USD,SUBLT2,Mod-Restruct14,AA,(0-29),Financials,East Asia & Pacific - Japan
OCBC6MUSAC=R,6M,8.14,OCBC,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Financials,East Asia & Pacific - Japan
OCBC6MUSSC=R,6M,19.12,OCBC,USD,SUBLT2,Cum-Restruct14,AA,(0-29),Financials,East Asia & Pacific - Japan
SHIA6MUSAC=R,6M,6.02,SHINHAN BANK,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
SHIA6MUSSC=R,6M,39.5,SHINHAN BANK,USD,SUBLT2,Cum-Restruct14,A,(0-29),Financials,East Asia & Pacific - Japan
SBI6MUSAC=R,6M,34.02,STATE BANK INDIA,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
CCL6MUSAR=R,6M,9.13,COCA-COLA AMATIL,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Consumer Non-Cyclicals,East Asia & Pacific - Japan
FGL6MUSAR=R,6M,6.08,FOSTERS GROUP,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Consumer Non-Cyclicals,East Asia & Pacific - Japan
KTAN6MUSAC=R,6M,27.54,KT&G,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Consumer Non-Cyclicals,East Asia & Pacific - Japan
CNOO6MUSAC=R,6M,12.14,CNOOC,USD,SNRFOR,Cum-Restruct14,A,(40-49),Energy,East Asia & Pacific - Japan
GSCA6MUSAC=R,6M,12.02,GS CALTEX,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
ORG6MUSAR=R,6M,55.35,ORIGIN ENERGY,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Utilities,East Asia & Pacific - Japan
PETN6MUSAC=R,6M,31.1,PETROLIAM,USD,SNRFOR,Cum-Restruct14,A,(40-49),Energy,East Asia & Pacific - Japan
RELI6MUSAC=R,6M,25.02,RELIANCE,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
SKEN6MUSAC=R,6M,15,SK INNOVATION,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
TOPB6MUSAC=R,6M,51.51,THAI OIL,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
WPL6MUSAR=R,6M,12.08,WOODSIDE,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
AWC6MUSAR=R,6M,190.48,ALUMINA,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Basic Materials,East Asia & Pacific - Japan
AMC6MUSAR=R,6M,17.07,AMCOR,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Basic Materials,East Asia & Pacific - Japan
BHP6MUSAR=R,6M,7.03,BHP BILLITON LTD,USD,SNRFOR,Mod-Restruct14,A,(40-49),Basic Materials,East Asia & Pacific - Japan
CATL6MUSAC=R,6M,23.12,CAPITALAND,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Financials,East Asia & Pacific - Japan
COLI6MUSAC=R,6M,67.24,CHINA OVERSEAS,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
CSRB6MUSAR=R,6M,12.08,CSR LTD,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Basic Materials,East Asia & Pacific - Japan
FLEX6MUSAX=R,6M,15.58,FLEX LTD,USD,SNRFOR,Ex-Restruct14,BBB,(40-49),Technology,East Asia & Pacific - Japan
FLEX6MUSSX=R,6M,15.58,FLEX LTD,USD,SUBLT2,Ex-Restruct14,BBB,(0-29),Technology,East Asia & Pacific - Japan
HNDL6MUSAC=R,6M,30.02,HENDERSON LAND,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Financials,East Asia & Pacific - Japan
HYMA6MUSAC=R,6M,9.22,HYUNDAI MOTOR,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
IOIB6MUSAC=R,6M,56.35,IOI CORP,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Consumer Non-Cyclicals,East Asia & Pacific - Japan
KIAM6MUSAC=R,6M,38.79,KIA MOTORS,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
LGEL6MUSAC=R,6M,28.42,LG ELEC,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Technology,East Asia & Pacific - Japan
POSC6MUSAC=R,6M,1.53,POSCO,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Basic Materials,East Asia & Pacific - Japan
RIO6MUSAR=R,6M,9.02,RIO TINTO,USD,SNRFOR,Mod-Restruct14,A,(40-49),Basic Materials,East Asia & Pacific - Japan
SAME6MUSAC=R,6M,11.02,SAMSUNG ELEC,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Technology,East Asia & Pacific - Japan
SUHA6MUSAC=R,6M,16.45,SHK PROPERTIES,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
HXSC6MUSAC=R,6M,168.96,SK HYNIX,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Technology,East Asia & Pacific - Japan
SWIR6MUSAC=R,6M,17.02,SWIRE PACIFIC,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
AMPG6MUSAR=R,6M,11.08,AMP GROUP HLDG,USD,SNRFOR,Mod-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
CATH6MUSAC=R,6M,2.73,CATHAY HOLDINGS,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
CHIF6MUSAC=R,6M,7.02,CTBC HOLDING,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
FUBO6MUSAC=R,6M,2.73,FUBON FINANCIAL,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
GENT6MUSAC=R,6M,35.02,GENTING,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
GPTR6MUSAR=R,6M,12.02,GPT RE,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Financials,East Asia & Pacific - Japan
HKLA6MUSAC=R,6M,21.12,HK LAND,USD,SNRFOR,Cum-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
HUWB6MUSAC=R,6M,26.11,HUTCHISONWHAMPOA,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Industrials,East Asia & Pacific - Japan
LLC6MUSAR=R,6M,27,LNDLEASE,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
MGQ6MUSAQ=R,6M,79.44,MACQUARIE GROUP,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Financials,East Asia & Pacific - Japan
QBE6MUSAR=R,6M,16.02,QBE INS GRP,USD,SNRFOR,Mod-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
SGPX6MUSAR=R,6M,41.81,STOCKLAND TR MNG,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Financials,East Asia & Pacific - Japan
TEMB6MUSAC=R,6M,6.15,TEMASEK HOLDINGS,USD,SNRFOR,Cum-Restruct14,AAA,(40-49),Industrials,East Asia & Pacific - Japan
WDCT6MUSAR=R,6M,14.04,SCENTRE GROUP,USD,SNRFOR,Mod-Restruct14,A,(40-49),Financials,East Asia & Pacific - Japan
CLPB6MUSAC=R,6M,18.14,CLP POWER HK,USD,SNRFOR,Cum-Restruct14,A,(40-49),Utilities,East Asia & Pacific - Japan
CLPB6MUSSC=R,6M,27.21,CLP POWER HK,USD,SUBLT2,Cum-Restruct14,A,(0-29),Utilities,East Asia & Pacific - Japan
AANA6MUSAR=R,6M,20.07,JEMENA,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Utilities,East Asia & Pacific - Japan
KEPA6MUSAC=R,6M,13.02,KEPCO,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Utilities,East Asia & Pacific - Japan
KRMP6MUSAC=R,6M,45.27,KOMIPO,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Utilities,East Asia & Pacific - Japan
RLEN6MUSAC=R,6M,196.08,RELIANCE INFRAST,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Utilities,East Asia & Pacific - Japan
SGPW6MUSAC=R,6M,22.19,SINGAPORE POWER,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Utilities,East Asia & Pacific - Japan
TTPW6MUSAC=R,6M,339.5,TATA POWER,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Utilities,East Asia & Pacific - Japan
TENA6MUSAC=R,6M,31.1,TNB,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Utilities,East Asia & Pacific - Japan
AUGV6MUSAR=R,6M,4.15,AUSTRALIA,USD,SNRFOR,Mod-Restruct14,AAA,(40-49),Government,East Asia & Pacific - Japan
BHGV6MUSAC=R,6M,226.3,BAHRAIN,USD,SNRFOR,Cum-Restruct14,B,(0-29),Financials,Middle East & North Africa
CNGV6MUSAC=R,6M,5.57,CHINA,USD,SNRFOR,Cum-Restruct14,A,(40-49),Government,East Asia & Pacific - Japan
HKGV6MUSAC=R,6M,6.11,HONG KONG SAR,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Government,East Asia & Pacific - Japan
INGV6MUSAC=R,6M,10.02,INDIA,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Government,East Asia & Pacific - Japan
IDGV6MUSAC=R,6M,33.02,INDONESIA,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Government,East Asia & Pacific - Japan
MYGV6MUSAC=R,6M,25.02,MALAYSIA,USD,SNRFOR,Cum-Restruct14,A,(40-49),Government,East Asia & Pacific - Japan
NZGV6MUSAR=R,6M,1.65,NEW ZEALAND,USD,SNRFOR,Mod-Restruct14,AA,(40-49),Government,East Asia & Pacific - Japan
PKGV6MUSAC=R,6M,430.22,PAKISTAN,USD,SNRFOR,Cum-Restruct14,B,(40-49),Government,South Asia
PHGV6MUSAC=R,6M,17.02,PHILIPPINES,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Government,East Asia & Pacific - Japan
KRGV6MUSAC=R,6M,6.52,SOUTH KOREA,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Government,East Asia & Pacific - Japan
THGV6MUSAC=R,6M,5.53,THAILAND,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Government,East Asia & Pacific - Japan
VNGV6MUSAC=R,6M,35.1,VIETNAM,USD,SNRFOR,Cum-Restruct14,BB,(40-49),Government,East Asia & Pacific - Japan
CGJ6MUSAR=R,6M,5.08,COLES GRP,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
PBLC6MUSAR=R,6M,17.02,CROWN RESORTS,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
FXJ6MUSAR=R,6M,71,FAIRFAX MEDIA,USD,SNRFOR,Mod-Restruct14,NR,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
TAH6MUSAR=R,6M,12.02,TABCORP,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Consumer Cyclicals,East Asia & Pacific - Japan
WOW6MUSAR=R,6M,12.03,WOOLWORTHS GRP,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Consumer Non-Cyclicals,East Asia & Pacific - Japan
CNUA6MUSAR=R,6M,19.07,CHORUS LTD,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Telecommunications Services,East Asia & Pacific - Japan
KTCR6MUSAC=R,6M,9.02,KT,USD,SNRFOR,Cum-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
PCCW6MUSAC=R,6M,26.02,PCCW,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Telecommunications Services,East Asia & Pacific - Japan
PCWT6MUSAC=R,6M,26.02,PCCW-HKT TELE,USD,SNRFOR,Cum-Restruct14,NR,(40-49),Telecommunications Services,East Asia & Pacific - Japan
STEL6MUSAC=R,6M,15.13,SINGTEL,USD,SNRFOR,Cum-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
STEA6MUSAR=R,6M,13.08,SINGTEL OPTUS,USD,SNRFOR,Mod-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
HANA6MUSAC=R,6M,74.95,SK BROADBAND,USD,SNRFOR,Cum-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
SKGT6MUSAC=R,6M,10.02,SK TELECOM,USD,SNRFOR,Cum-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
TLST6MUSAR=R,6M,16.07,TELSTRA CORP,USD,SNRFOR,Mod-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
TLMM6MUSAC=R,6M,30.02,TM,USD,SNRFOR,Cum-Restruct14,A,(40-49),Telecommunications Services,East Asia & Pacific - Japan
KCRC6MUSAC=R,6M,5.08,KCR,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Industrials,East Asia & Pacific - Japan
MTRA6MUSAC=R,6M,5.08,MTR CORP,USD,SNRFOR,Cum-Restruct14,AA,(40-49),Industrials,East Asia & Pacific - Japan
QAN6MUSAR=R,6M,13.02,QANTAS,USD,SNRFOR,Mod-Restruct14,BBB,(40-49),Industrials,East Asia & Pacific - Japan
WANH6MUSAC=R,6M,86,WAN HAI,USD,SNRFOR,Cum-Restruct14,BB,(40-49),Industrials,East Asia & Pacific - Japan
NE6MUSAR=R,6M,28.15,NBLE,USD,SNRFOR,Mod-Restruct14,B,(40-49),Energy,United States of America
RIG6MUSAX=R,6M,66.61,TRANSOCEAN US,USD,SNRFOR,Ex-Restruct14,B,(30-39),Energy,United States of America
PANV6MUSAC=R,6M,173.79,TOWNGAS CHINA CO,USD,SNRFOR,Cum-Restruct14,BBB,(40-49),Energy,East Asia & Pacific - Japan
STXH6MUSAX=R,6M,2.76,SEAGATE TECH HDD,USD,SNRFOR,Ex-Restruct14,NR,(40-49),Technology,United States of America
STX6MUSAX=R,6M,2.76,SEAGATE TECHNO,USD,SNRFOR,Ex-Restruct14,NR,(40-49),Technology,Cayman Islands
